email_id,subject,sender,body,label,word_count,char_count,url_count,has_suspicious_words
safe_470,Project Update,team@work.com,"Weekly status report is ready for review.

Best regards,
Emily Davis
Coordinator",Safe,12,80,0,False
phish_267,Notice,noreply@irs.gov,"Dear customer, we noticed unusual activity. Please update your info: http://verify-5500.tk/login EXCLUSIVE!!! LIMITED TIME!!! Bank  REFUND!!! Prize  SECURITY!!!",Phishing,18,160,1,True
safe_220,Welcome,team@work.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Best regards,
Sarah Smith
Manager",Safe,16,106,0,False
phish_277,Action Required,noreply@irs.gov,Microsoft: Security update required. Download: http://eno.update-2912.ga/login EXCLUSIVE!!! UPDATE!!! Bank  Payment  Password  Account ,Phishing,12,135,1,True
phish_135,Action Required,admin@amazon.com,URGENT: Your account has been compromised. Click here to verify: http://iqe.verify-7281.ml/login VERIFY!!! Password  ALERT!!! Suspended  CONFIRM!!! CLICK!!!,Phishing,17,156,1,True
phish_211,Action Required,support@paypal.com,Your payment failed. Please update payment method: http://secure-3814.ml/login Alert  Prize  Free  Account  CONFIRM!!! VERIFY!!! ACT NOW! 24 hours,Phishing,18,146,1,True
phish_219,URGENT,admin@amazon.com,Exclusive offer! Limited time: http://update-8278.tk/login Suspended  LIMITED TIME!!! Confirm  Bank  Exclusive ,Phishing,11,111,1,True
phish_426,Action Required,service@apple.com,Account suspended. Reactivate now: http://pza.bank-8350.tk/login Verify  SECURITY!!! Click  CONGRATULATIONS!!! Winner  ACT NOW! immediately,Phishing,13,139,1,True
phish_450,Security Alert,security@bank.com,PayPal: Your account limited. Resolve: http://update-1598.ga/login Click  CONFIRM!!! SUSPENDED!!! Limited  ACT NOW! immediately,Phishing,13,127,1,True
safe_8,Monthly Report,john@company.com,New comment on your document: Looks good!,Safe,7,41,0,False
safe_378,Invoice,team@work.com,"Your password was successfully changed. If this wasn't you, contact support.",Safe,11,76,0,False
phish_195,Action Required,support@paypal.com,FedEx: Package delivery failed. Track: http://hrd.verify-8129.top/login EXCLUSIVE!!! BANK!!!,Phishing,8,92,1,True
phish_69,Important,help@microsoft.com,Account suspended. Reactivate now: http://bank-2939.ga/login Limited time  LIMITED!!! Free  CONFIRM!!! Refund  ACT NOW! immediately,Phishing,14,131,1,True
phish_382,Action Required,security@bank.com,Your Netflix subscription expired. Renew: http://hgw.secure-3575.tk/login Payment  Click  PRIZE!!! CONGRATULATIONS!!!,Phishing,10,117,1,True
phish_260,Action Required,noreply@irs.gov,Security Alert: Your password needs reset. Visit: http://gkm.update-6687.ml/login Suspended  Congratulations  Payment  LIMITED!!!,Phishing,12,129,1,True
safe_164,Invoice,john@company.com,"Your subscription has been renewed for another month.

Best regards,
Emily Davis
Director",Safe,13,89,0,False
safe_53,Welcome,john@company.com,"Your profile has been updated successfully.

Reference: report-773",Safe,8,66,0,True
phish_222,Security Alert,support@paypal.com,Your payment failed. Please update payment method: http://secure-2082.top/login SECURITY!!! Payment  ALERT!!!,Phishing,11,109,1,True
phish_327,Security Alert,security@bank.com,Microsoft: Security update required. Download: http://bank-6798.top/login Update  LIMITED TIME!!! SECURITY!!! ALERT!!! PAYMENT!!! ACT NOW! 48 hours,Phishing,16,147,1,True
safe_406,Welcome,info@business.com,"Your account balance is $6503

Best regards,
Mike Johnson
Team Lead

Reference: meeting-663",Safe,13,91,0,False
phish_213,Notice,noreply@irs.gov,PayPal: Your account limited. Resolve: http://update-7856.xyz/login LIMITED TIME!!! ACCOUNT!!! CONGRATULATIONS!!! BANK!!! Free  Prize ,Phishing,13,134,1,True
safe_126,Meeting Invitation,noreply@service.com,Weekly status report is ready for review.,Safe,7,41,0,False
phish_77,URGENT,security@bank.com,Amazon: Order confirmation needed. Verify: http://bank-1851.xyz/login WINNER!!! Account  VERIFY!!! PAYMENT!!! ACT NOW! 48 hours,Phishing,14,127,1,True
safe_319,Monthly Report,noreply@service.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
safe_133,Monthly Report,john@company.com,"Your password was successfully changed. If this wasn't you, contact support.

Reference: update-713",Safe,13,99,0,True
safe_355,Welcome,john@company.com,"Weekly status report is ready for review.

Reference: project-739",Safe,9,65,0,False
phish_417,Action Required,admin@amazon.com,"Dear customer, we noticed unusual activity. Please update your info: http://verify-7999.ga/login Click  Limited  REFUND!!! UPDATE!!! CONFIRM!!! Prize ",Phishing,17,150,1,True
safe_275,Invoice,team@work.com,"Your subscription has been renewed for another month.

Best regards,
Mike Johnson
Team Lead",Safe,14,91,0,False
phish_276,Action Required,support@paypal.com,IRS Notice: Tax refund pending. Click: http://qiw.bank-5258.ml/login Prize  REFUND!!! CLICK!!! ACT NOW! 48 hours,Phishing,14,112,1,True
phish_25,Notice,noreply@irs.gov,Congratulations! You won a prize. Claim now: http://account-2914.tk/login CONFIRM!!! SECURITY!!! Suspended  CLICK!!! Urgent  Limited  ACT NOW! 48 hours,Phishing,18,151,1,True
phish_360,Security Alert,help@microsoft.com,FedEx: Package delivery failed. Track: http://verify-5141.tk/login PASSWORD!!! Congratulations ,Phishing,8,95,1,True
phish_203,Notice,security@bank.com,Microsoft: Security update required. Download: http://nac.verify-1949.tk/login Exclusive  PAYMENT!!! Prize  Update  ACT NOW! 48 hours,Phishing,14,133,1,True
phish_433,Action Required,admin@amazon.com,Your Netflix subscription expired. Renew: http://secure-7603.xyz/login Payment  Winner  Security  ALERT!!! PRIZE!!!,Phishing,11,115,1,True
safe_344,Monthly Report,manager@office.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
phish_418,Notice,admin@amazon.com,IRS Notice: Tax refund pending. Click: http://verify-5542.top/login Verify  Payment  Update  Bank  ALERT!!! Confirm  ACT NOW! 24 hours,Phishing,17,134,1,True
safe_152,Order Confirmation,john@company.com,"Project update: We're ahead of schedule!

Best regards,
Sarah Smith
Director

Reference: profile-294",Safe,13,100,0,True
safe_113,Order Confirmation,support@legit.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
phish_457,URGENT,service@apple.com,Your bank account requires verification: http://tip.bank-9543.ga/login BANK!!! Exclusive  Congratulations  LIMITED!!!,Phishing,10,117,1,False
phish_125,URGENT,help@microsoft.com,PayPal: Your account limited. Resolve: http://update-3671.ml/login Account  FREE!!! Verify  CONGRATULATIONS!!! ACT NOW! immediately,Phishing,13,131,1,True
phish_248,Action Required,admin@amazon.com,Amazon: Order confirmation needed. Verify: http://verify-2188.tk/login Exclusive  VERIFY!!!,Phishing,8,91,1,True
safe_85,Team Update,team@work.com,"Monthly newsletter: Check out our latest updates and features.

Best regards,
Mike Johnson
Director",Safe,14,99,0,True
phish_155,Notice,service@apple.com,IRS Notice: Tax refund pending. Click: http://update-2317.tk/login Click  Payment ,Phishing,9,82,1,True
safe_278,Team Update,manager@office.com,Project update: We're ahead of schedule!,Safe,6,40,0,True
safe_263,Newsletter,support@legit.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Best regards,
John Doe
Director

Reference: newsletter-708",Safe,18,131,0,False
safe_17,Welcome,info@business.com,"Payment receipt for your recent transaction of $453.

Best regards,
Emily Davis
Director",Safe,13,88,0,False
phish_129,Security Alert,help@microsoft.com,Security Alert: Your password needs reset. Visit: http://bank-3437.ml/login LIMITED TIME!!! SUSPENDED!!! Password  ACT NOW! 48 hours,Phishing,16,132,1,True
phish_187,Notice,service@apple.com,URGENT: Your account has been compromised. Click here to verify: http://umr.bank-4529.ml/login PRIZE!!! Confirm  Free  SUSPENDED!!! Limited  EXCLUSIVE!!!,Phishing,17,153,1,True
phish_317,Security Alert,admin@amazon.com,PayPal: Your account limited. Resolve: http://verify-4046.xyz/login LIMITED!!! URGENT!!! LIMITED TIME!!! EXCLUSIVE!!! PASSWORD!!! ACT NOW! 48 hours,Phishing,16,147,1,True
safe_60,Welcome,john@company.com,Your profile has been updated successfully.,Safe,6,43,0,True
safe_342,Team Update,team@work.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Best regards,
Emily Davis
Coordinator",Safe,16,110,0,False
phish_398,Action Required,security@bank.com,Your Netflix subscription expired. Renew: http://xni.verify-6721.xyz/login UPDATE!!! Refund ,Phishing,8,92,1,True
phish_232,URGENT,admin@amazon.com,IRS Notice: Tax refund pending. Click: http://wtr.account-9124.ga/login URGENT!!! Free  SECURITY!!! Confirm  ALERT!!! Refund  ACT NOW! 24 hours,Phishing,17,143,1,True
phish_68,Action Required,service@apple.com,IRS Notice: Tax refund pending. Click: http://hta.secure-2768.ml/login Verify  Alert  Free  ACT NOW! 48 hours,Phishing,14,109,1,True
safe_394,Monthly Report,team@work.com,"Weekly status report is ready for review.

Reference: purchase-166",Safe,9,66,0,False
safe_153,Welcome,noreply@service.com,"Hi, Here's the report you requested. Let me know if you need changes.

Best regards,
Sarah Smith
Director

Reference: invoice-209",Safe,20,129,0,False
phish_351,Action Required,admin@amazon.com,URGENT: Your account has been compromised. Click here to verify: http://bank-4789.ml/login Suspended  Free  Account  PRIZE!!! ACT NOW! 48 hours,Phishing,19,143,1,True
phish_189,Notice,help@microsoft.com,Microsoft: Security update required. Download: http://wnx.account-8563.ml/login Limited  Winner  LIMITED TIME!!! Password  ACT NOW! 24 hours,Phishing,15,140,1,True
phish_350,Action Required,noreply@irs.gov,URGENT: Your account has been compromised. Click here to verify: http://account-5196.xyz/login REFUND!!! CLICK!!! ACT NOW! 48 hours,Phishing,17,131,1,True
phish_169,Notice,admin@amazon.com,Your bank account requires verification: http://usn.secure-1573.tk/login ACCOUNT!!! Limited time  PASSWORD!!! CONFIRM!!! LIMITED!!!,Phishing,12,131,1,False
phish_6,URGENT,security@bank.com,IRS Notice: Tax refund pending. Click: http://account-3728.tk/login PRIZE!!! Suspended ,Phishing,9,87,1,True
safe_90,Welcome,john@company.com,Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.,Safe,11,71,0,False
safe_332,Order Confirmation,team@work.com,"Monthly newsletter: Check out our latest updates and features.

Best regards,
Mike Johnson
Director",Safe,14,99,0,True
safe_421,Invoice,noreply@service.com,"Your order #38733 has been shipped. Tracking number: EHYNJ4175D

Reference: purchase-588",Safe,11,88,0,False
phish_264,Notice,help@microsoft.com,Your Netflix subscription expired. Renew: http://zqr.account-9822.ga/login Account  Limited  Congratulations  PAYMENT!!!,Phishing,10,120,1,False
safe_116,Project Update,john@company.com,Weekly status report is ready for review.,Safe,7,41,0,False
safe_81,Welcome,team@work.com,Weekly status report is ready for review.,Safe,7,41,0,False
phish_295,Security Alert,security@bank.com,Security Alert: Your password needs reset. Visit: http://update-2154.ml/login REFUND!!! Click  Limited time  Account  Prize  ACT NOW! 48 hours,Phishing,18,142,1,True
phish_100,Action Required,service@apple.com,Amazon: Order confirmation needed. Verify: http://verify-8296.top/login SUSPENDED!!! Winner  EXCLUSIVE!!! Alert  CONGRATULATIONS!!! Free ,Phishing,12,137,1,True
safe_468,Meeting Invitation,info@business.com,Welcome to our service! Here's how to get started.,Safe,9,50,0,False
safe_361,Welcome,noreply@service.com,Your order #98456 has been shipped. Tracking number: RU03SFEO5V,Safe,9,63,0,False
safe_436,Team Update,noreply@service.com,"Your profile has been updated successfully.

Best regards,
Emily Davis
Coordinator

Reference: receipt-215",Safe,13,106,0,True
phish_465,Action Required,support@paypal.com,FedEx: Package delivery failed. Track: http://update-1160.top/login WINNER!!! ALERT!!! ACT NOW! 48 hours,Phishing,12,104,1,True
safe_346,Invoice,support@legit.com,Project update: We're ahead of schedule!,Safe,6,40,0,True
safe_465,Order Confirmation,john@company.com,"Your order #78239 has been shipped. Tracking number: I4QN1EQQ10

Reference: purchase-410",Safe,11,88,0,False
phish_182,Action Required,admin@amazon.com,Microsoft: Security update required. Download: http://secure-2019.ml/login LIMITED!!! Free  PAYMENT!!! Password  Winner  CONFIRM!!! ACT NOW! 24 hours,Phishing,16,149,1,True
safe_232,Project Update,support@legit.com,"Payment receipt for your recent transaction of $457.

Reference: balance-820",Safe,10,76,0,False
safe_156,Order Confirmation,john@company.com,"Welcome to our service! Here's how to get started.

Reference: meeting-352",Safe,11,74,0,False
safe_87,Invoice,noreply@service.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Best regards,
John Doe
Team Lead",Safe,17,105,0,False
phish_291,Security Alert,service@apple.com,Your Netflix subscription expired. Renew: http://wmf.account-1951.ml/login FREE!!! Suspended  ACT NOW! 48 hours,Phishing,12,111,1,True
phish_496,URGENT,admin@amazon.com,Account suspended. Reactivate now: http://xte.account-9281.ml/login Winner  Bank  ACT NOW! 48 hours,Phishing,11,99,1,True
phish_361,Security Alert,security@bank.com,Your Netflix subscription expired. Renew: http://verify-8953.ml/login Winner  ACCOUNT!!! LIMITED TIME!!! Password  ACT NOW! immediately,Phishing,14,135,1,True
phish_255,Security Alert,security@bank.com,Security Alert: Your password needs reset. Visit: http://bbz.bank-6044.top/login ACCOUNT!!! BANK!!! ACT NOW! 24 hours,Phishing,14,117,1,True
safe_245,Invoice,john@company.com,"Your account balance is $8884

Best regards,
Emily Davis
Manager

Reference: project-527",Safe,12,88,0,False
phish_139,Important,help@microsoft.com,IRS Notice: Tax refund pending. Click: http://cws.bank-7769.ml/login Alert  CLICK!!! UPDATE!!! SECURITY!!! ACT NOW! 24 hours,Phishing,15,124,1,True
phish_396,Security Alert,security@bank.com,"Dear customer, we noticed unusual activity. Please update your info: http://secure-9298.xyz/login CLICK!!! BANK!!!",Phishing,13,114,1,True
phish_471,Action Required,help@microsoft.com,Your payment failed. Please update payment method: http://vty.bank-4439.xyz/login Free  VERIFY!!! CLICK!!! Account ,Phishing,12,115,1,True
safe_97,Order Confirmation,john@company.com,"Team meeting notes from today's discussion.

Reference: receipt-324",Safe,8,67,0,False
safe_207,Welcome,info@business.com,Your profile has been updated successfully.,Safe,6,43,0,True
safe_91,Meeting Invitation,team@work.com,"Team meeting notes from today's discussion.

Best regards,
Emily Davis
Director",Safe,11,79,0,False
safe_474,Team Update,info@business.com,"Weekly status report is ready for review.

Best regards,
Emily Davis
Team Lead

Reference: subscription-111",Safe,15,107,0,False
phish_61,Action Required,noreply@irs.gov,FedEx: Package delivery failed. Track: http://hmu.update-5108.ga/login PRIZE!!! Urgent  LIMITED TIME!!! Click  Limited  ACT NOW! 48 hours,Phishing,16,137,1,True
phish_172,Important,security@bank.com,URGENT: Your account has been compromised. Click here to verify: http://ofx.bank-5280.tk/login Prize  Update  Congratulations  VERIFY!!! Exclusive  ACT NOW! 48 hours,Phishing,20,165,1,True
phish_389,URGENT,help@microsoft.com,"Dear customer, we noticed unusual activity. Please update your info: http://bank-3559.ml/login FREE!!! Congratulations  PRIZE!!! VERIFY!!!",Phishing,15,138,1,True
safe_195,Team Update,support@legit.com,"Your subscription has been renewed for another month.

Best regards,
John Doe
Team Lead

Reference: invoice-459",Safe,16,111,0,False
phish_16,Action Required,security@bank.com,Security Alert: Your password needs reset. Visit: http://secure-2551.tk/login PASSWORD!!! Limited time  ACT NOW! 24 hours,Phishing,15,121,1,True
safe_145,Welcome,info@business.com,"Payment receipt for your recent transaction of $457.

Best regards,
Emily Davis
Team Lead",Safe,14,89,0,False
safe_20,Newsletter,info@business.com,"Monthly newsletter: Check out our latest updates and features.

Best regards,
Mike Johnson
Director

Reference: update-920",Safe,16,122,0,True
safe_254,Team Update,noreply@service.com,Your account balance is $2604,Safe,5,29,0,False
safe_180,Meeting Invitation,manager@office.com,"Team meeting notes from today's discussion.

Best regards,
John Doe
Manager

Reference: profile-947",Safe,13,99,0,False
safe_321,Order Confirmation,info@business.com,"Payment receipt for your recent transaction of $128.

Best regards,
Emily Davis
Manager",Safe,13,87,0,False
phish_227,Security Alert,admin@amazon.com,Microsoft: Security update required. Download: http://account-6778.xyz/login Limited time  CONGRATULATIONS!!! ACT NOW! 24 hours,Phishing,13,127,1,True
safe_475,Project Update,team@work.com,"Payment receipt for your recent transaction of $57.

Best regards,
Sarah Smith
Coordinator

Reference: team-233",Safe,15,111,0,False
safe_459,Project Update,info@business.com,Team meeting notes from today's discussion.,Safe,6,43,0,False
phish_228,Notice,security@bank.com,URGENT: Your account has been compromised. Click here to verify: http://secure-5096.xyz/login Winner  Urgent  Verify  ACT NOW! 48 hours,Phishing,18,135,1,True
safe_108,Meeting Invitation,info@business.com,"Thank you for your purchase! Your invoice is attached.

Reference: document-510",Safe,11,79,0,False
safe_167,Project Update,noreply@service.com,"Your subscription has been renewed for another month.

Best regards,
John Doe
Manager",Safe,13,85,0,False
phish_397,Action Required,help@microsoft.com,Security Alert: Your password needs reset. Visit: http://update-9337.tk/login UPDATE!!! Account  Urgent  Confirm  PAYMENT!!! Verify ,Phishing,14,132,1,True
phish_487,Action Required,help@microsoft.com,Your Netflix subscription expired. Renew: http://secure-4606.ga/login Confirm  EXCLUSIVE!!! ACT NOW! immediately,Phishing,11,112,1,False
phish_301,Important,help@microsoft.com,Microsoft: Security update required. Download: http://verify-8327.ml/login ACCOUNT!!! BANK!!! Alert  WINNER!!! Password  Free ,Phishing,12,126,1,True
safe_330,Newsletter,manager@office.com,"New comment on your document: Please review

Best regards,
Emily Davis
Team Lead

Reference: profile-314",Safe,15,104,0,False
phish_439,Notice,support@paypal.com,Exclusive offer! Limited time: http://dkm.verify-8840.xyz/login Free  VERIFY!!! Exclusive  CONGRATULATIONS!!! REFUND!!! Limited ,Phishing,11,128,1,True
safe_466,Monthly Report,noreply@service.com,New comment on your document: Looks good!,Safe,7,41,0,False
phish_242,Security Alert,noreply@irs.gov,FedEx: Package delivery failed. Track: http://verify-5380.ml/login Payment  Winner  ACCOUNT!!! ACT NOW! immediately,Phishing,12,115,1,True
safe_447,Newsletter,info@business.com,Weekly status report is ready for review.,Safe,7,41,0,False
phish_122,Security Alert,support@paypal.com,Your payment failed. Please update payment method: http://vji.update-5415.tk/login URGENT!!! Click  Payment  SUSPENDED!!! ACT NOW! 24 hours,Phishing,16,139,1,True
phish_18,Security Alert,service@apple.com,Amazon: Order confirmation needed. Verify: http://secure-9322.ml/login Exclusive  Confirm  FREE!!! Urgent ,Phishing,10,106,1,True
safe_312,Team Update,manager@office.com,"Team meeting notes from today's discussion.

Reference: meeting-105",Safe,8,67,0,False
safe_335,Team Update,team@work.com,"Your password was successfully changed. If this wasn't you, contact support.

Best regards,
Emily Davis
Director",Safe,16,112,0,False
phish_261,URGENT,noreply@irs.gov,PayPal: Your account limited. Resolve: http://tkd.verify-2293.top/login Limited  Free  WINNER!!! CLICK!!! Bank  ACCOUNT!!!,Phishing,12,122,1,True
phish_307,Notice,support@paypal.com,Your Apple ID has been locked. Unlock: http://verify-5967.xyz/login Account  REFUND!!! WINNER!!! URGENT!!! EXCLUSIVE!!! ACT NOW! immediately,Phishing,16,140,1,True
phish_47,Notice,noreply@irs.gov,Amazon: Order confirmation needed. Verify: http://zys.secure-8560.xyz/login Prize  CLICK!!! Security  Free  Update  Limited time  ACT NOW! immediately,Phishing,16,150,1,True
phish_369,Security Alert,noreply@irs.gov,FedEx: Package delivery failed. Track: http://secure-6400.top/login ALERT!!! Security ,Phishing,8,86,1,True
safe_326,Newsletter,support@legit.com,"Hi, Here's the report you requested. Let me know if you need changes.",Safe,13,69,0,False
phish_214,Security Alert,service@apple.com,Your bank account requires verification: http://fbp.bank-1301.tk/login URGENT!!! PRIZE!!! UPDATE!!! FREE!!! Refund ,Phishing,11,115,1,True
phish_308,Important,security@bank.com,PayPal: Your account limited. Resolve: http://bank-4483.xyz/login Bank  CONGRATULATIONS!!! Winner  Update  SUSPENDED!!! VERIFY!!!,Phishing,12,129,1,True
safe_366,Monthly Report,noreply@service.com,"Your profile has been updated successfully.

Reference: profile-964",Safe,8,67,0,True
phish_416,Important,support@paypal.com,Your Apple ID has been locked. Unlock: http://update-6380.ga/login REFUND!!! CONFIRM!!! Congratulations  Click  PAYMENT!!!,Phishing,13,122,1,True
safe_376,Newsletter,noreply@service.com,Your order #72831 has been shipped. Tracking number: 99MNP3QFJ6,Safe,9,63,0,False
phish_477,Important,noreply@irs.gov,Congratulations! You won a prize. Claim now: http://update-2510.ml/login URGENT!!! WINNER!!! ACCOUNT!!! SUSPENDED!!! LIMITED!!! ACT NOW! 48 hours,Phishing,17,145,1,True
safe_480,Team Update,team@work.com,"Payment receipt for your recent transaction of $128.

Reference: purchase-207",Safe,10,77,0,False
phish_123,Notice,noreply@irs.gov,Microsoft: Security update required. Download: http://btj.bank-4658.top/login CLICK!!! CONFIRM!!! Alert  Password  ACT NOW! immediately,Phishing,13,135,1,True
phish_384,Notice,service@apple.com,Your Apple ID has been locked. Unlock: http://verify-1727.tk/login Verify  Password ,Phishing,10,84,1,True
safe_338,Newsletter,info@business.com,"Hi, Here's the report you requested. Let me know if you need changes.

Best regards,
John Doe
Team Lead",Safe,19,103,0,False
phish_176,URGENT,admin@amazon.com,Microsoft: Security update required. Download: http://update-9716.tk/login Password  Exclusive  CONGRATULATIONS!!! ACT NOW! immediately,Phishing,12,135,1,True
safe_235,Invoice,manager@office.com,Your profile has been updated successfully.,Safe,6,43,0,True
phish_414,Security Alert,support@paypal.com,Your bank account requires verification: http://update-3586.ga/login Bank  Limited  Free  SECURITY!!!,Phishing,10,101,1,True
phish_316,URGENT,help@microsoft.com,Microsoft: Security update required. Download: http://uqy.bank-8693.top/login Password  Congratulations ,Phishing,8,104,1,True
phish_171,Notice,noreply@irs.gov,Exclusive offer! Limited time: http://ddp.secure-2115.ml/login WINNER!!! Prize  CLICK!!! FREE!!!,Phishing,9,96,1,True
phish_165,Important,admin@amazon.com,IRS Notice: Tax refund pending. Click: http://verify-9890.tk/login Verify  URGENT!!! EXCLUSIVE!!! CONFIRM!!! Update  REFUND!!!,Phishing,13,126,1,True
phish_422,Action Required,support@paypal.com,PayPal: Your account limited. Resolve: http://lxn.verify-7093.top/login Alert  Exclusive  VERIFY!!! REFUND!!! Urgent  LIMITED!!! ACT NOW! immediately,Phishing,15,149,1,True
phish_407,Security Alert,noreply@irs.gov,IRS Notice: Tax refund pending. Click: http://verify-4924.top/login ALERT!!! UPDATE!!! ACCOUNT!!!,Phishing,10,97,1,True
phish_441,Important,noreply@irs.gov,URGENT: Your account has been compromised. Click here to verify: http://ceq.verify-8395.ga/login PAYMENT!!! Exclusive  CONFIRM!!! ACT NOW! 24 hours,Phishing,18,147,1,True
phish_481,Security Alert,support@paypal.com,Your Apple ID has been locked. Unlock: http://verify-7282.ml/login Payment  REFUND!!! LIMITED!!!,Phishing,11,96,1,True
phish_143,Action Required,support@paypal.com,Account suspended. Reactivate now: http://yfq.account-6093.ga/login CLICK!!! Update  ACT NOW! immediately,Phishing,10,105,1,True
phish_150,Action Required,support@paypal.com,Your payment failed. Please update payment method: http://secure-1079.top/login WINNER!!! Urgent  PAYMENT!!!,Phishing,11,108,1,True
phish_119,Notice,service@apple.com,Congratulations! You won a prize. Claim now: http://lvg.bank-8941.ml/login Account  LIMITED TIME!!! Payment ,Phishing,12,108,1,False
safe_54,Monthly Report,info@business.com,"Your password was successfully changed. If this wasn't you, contact support.

Best regards,
Mike Johnson
Director",Safe,16,113,0,False
safe_403,Invoice,noreply@service.com,"Team meeting notes from today's discussion.

Reference: profile-839",Safe,8,67,0,False
safe_212,Team Update,support@legit.com,"Your profile has been updated successfully.

Best regards,
Sarah Smith
Coordinator

Reference: order-683",Safe,13,104,0,True
phish_56,Notice,noreply@irs.gov,Security Alert: Your password needs reset. Visit: http://nqj.update-1443.tk/login UPDATE!!! PASSWORD!!! VERIFY!!! LIMITED TIME!!! PAYMENT!!! Limited  ACT NOW! 24 hours,Phishing,19,167,1,True
safe_347,Invoice,john@company.com,"Team meeting notes from today's discussion.

Best regards,
Mike Johnson
Team Lead",Safe,12,81,0,False
safe_55,Monthly Report,support@legit.com,Your profile has been updated successfully.,Safe,6,43,0,True
phish_359,URGENT,service@apple.com,Account suspended. Reactivate now: http://ywl.account-9355.top/login Password  Urgent  CONGRATULATIONS!!! Prize  Suspended  REFUND!!!,Phishing,11,133,1,True
safe_211,Meeting Invitation,support@legit.com,"Weekly status report is ready for review.

Best regards,
John Doe
Director

Reference: invoice-711",Safe,14,98,0,False
safe_357,Order Confirmation,john@company.com,"Hi, Here's the report you requested. Let me know if you need changes.

Best regards,
Sarah Smith
Coordinator

Reference: balance-493",Safe,20,132,0,False
phish_354,URGENT,support@paypal.com,Microsoft: Security update required. Download: http://update-6083.ga/login ALERT!!! REFUND!!! Password  ACCOUNT!!! Free  ACT NOW! 24 hours,Phishing,15,138,1,True
safe_115,Welcome,team@work.com,"Team meeting notes from today's discussion.

Best regards,
Emily Davis
Director",Safe,11,79,0,False
safe_315,Meeting Invitation,john@company.com,Your profile has been updated successfully.,Safe,6,43,0,True
phish_492,Security Alert,admin@amazon.com,"Dear customer, we noticed unusual activity. Please update your info: http://eio.bank-7750.top/login Click  URGENT!!! Suspended  CONGRATULATIONS!!! ACT NOW! immediately",Phishing,18,167,1,True
phish_57,Action Required,support@paypal.com,Security Alert: Your password needs reset. Visit: http://bank-2888.xyz/login Limited time  Account  PAYMENT!!! FREE!!!,Phishing,13,118,1,True
safe_482,Meeting Invitation,support@legit.com,"Your account balance is $5779

Best regards,
Emily Davis
Coordinator

Reference: team-556",Safe,12,89,0,False
safe_159,Meeting Invitation,john@company.com,"New comment on your document: Approved

Best regards,
John Doe
Coordinator

Reference: project-635",Safe,13,98,0,False
phish_461,Action Required,service@apple.com,Account suspended. Reactivate now: http://bank-4875.tk/login Payment  Winner  Free  Congratulations  VERIFY!!! ACT NOW! immediately,Phishing,13,131,1,True
phish_50,Action Required,support@paypal.com,PayPal: Your account limited. Resolve: http://ads.bank-8497.ml/login LIMITED!!! URGENT!!! ACT NOW! 48 hours,Phishing,12,107,1,True
safe_99,Order Confirmation,team@work.com,"Thank you for your purchase! Your invoice is attached.

Best regards,
John Doe
Director

Reference: review-115",Safe,16,110,0,False
safe_39,Order Confirmation,manager@office.com,Team meeting notes from today's discussion.,Safe,6,43,0,False
safe_65,Welcome,john@company.com,"New comment on your document: Please review

Reference: report-684",Safe,9,66,0,False
phish_54,URGENT,support@paypal.com,Your Apple ID has been locked. Unlock: http://iqw.update-5245.top/login LIMITED!!! Password  CONGRATULATIONS!!! ACCOUNT!!!,Phishing,12,122,1,True
phish_448,Security Alert,support@paypal.com,IRS Notice: Tax refund pending. Click: http://bwx.secure-1967.ga/login Payment  Confirm  LIMITED!!! Free  Congratulations  ACT NOW! 24 hours,Phishing,16,140,1,True
phish_274,Security Alert,admin@amazon.com,Exclusive offer! Limited time: http://awy.secure-4186.tk/login BANK!!! Exclusive  ACT NOW! immediately,Phishing,10,102,1,False
safe_316,Invoice,manager@office.com,"Your account balance is $8882

Best regards,
John Doe
Manager

Reference: profile-966",Safe,12,85,0,False
safe_165,Invoice,manager@office.com,"Payment receipt for your recent transaction of $141.

Best regards,
Mike Johnson
Director

Reference: status-351",Safe,15,112,0,False
safe_393,Order Confirmation,noreply@service.com,"Your profile has been updated successfully.

Reference: invoice-503",Safe,8,67,0,True
phish_114,Action Required,help@microsoft.com,Your Apple ID has been locked. Unlock: http://hge.update-8496.xyz/login CONFIRM!!! Exclusive  WINNER!!! PASSWORD!!! FREE!!! UPDATE!!!,Phishing,14,133,1,True
phish_93,Security Alert,help@microsoft.com,IRS Notice: Tax refund pending. Click: http://update-7224.ml/login Limited  Alert  EXCLUSIVE!!! Verify ,Phishing,11,103,1,True
phish_244,Action Required,noreply@irs.gov,Microsoft: Security update required. Download: http://bank-5010.ml/login Security  Password  Account  Alert  ACT NOW! 48 hours,Phishing,14,126,1,True
safe_343,Meeting Invitation,john@company.com,"Project update: We're ahead of schedule!

Reference: order-587",Safe,8,62,0,True
